age,workclass,gender,income
37,Self-emp-not-inc,Male,<=50K
39,Private,Female,<=50K
24,Local-gov,Male,<=50K
31,Private,Male,<=50K
20,Private,Female,<=50K
36,Private,Male,>50K
29,Private,Male,<=50K
42,Private,Male,>50K
67,Local-gov,Male,<=50K
47,Private,Male,>50K
35,Private,Male,>50K
42,Private,Male,<=50K
32,Private,Female,<=50K
44,Private,Male,<=50K
42,State-gov,Male,<=50K
17,Private,Female,<=50K
50,Private,Male,<=50K
46,Self-emp-not-inc,Male,<=50K
39,Private,Male,>50K
25,Private,Male,<=50K
19,Local-gov,Female,<=50K
46,Private,Male,<=50K
37,Local-gov,Female,>50K
24,Private,Male,<=50K
45,Private,Male,<=50K
90,Federal-gov,Male,<=50K
45,Local-gov,Male,<=50K
41,Local-gov,Male,>50K
29,Private,Male,<=50K
53,Private,Male,<=50K
21,Private,Male,<=50K
45,Self-emp-inc,Male,>50K
38,Private,Male,>50K
43,Private,Male,<=50K
53,Local-gov,Male,>50K
22,Private,Male,<=50K
44,Private,Male,<=50K
40,Private,Male,>50K
67,Private,Female,<=50K
58,Private,Male,>50K
23,Private,Female,<=50K
31,Federal-gov,Male,<=50K
28,Self-emp-inc,Female,<=50K
52,Self-emp-not-inc,Male,<=50K
23,Private,Female,<=50K
21,Private,Male,<=50K
28,Private,Male,>50K
43,State-gov,Male,>50K
36,Self-emp-not-inc,Female,<=50K
27,Private,Male,<=50K
56,Private,Male,>50K
31,Private,Female,<=50K
39,State-gov,Female,<=50K
22,Local-gov,Female,<=50K
37,Private,Male,<=50K
29,Private,Male,>50K
58,Private,Male,<=50K
43,Federal-gov,Male,<=50K
21,Private,Female,<=50K
34,Private,Female,>50K
56,Private,Female,<=50K
43,Private,Male,>50K
44,Self-emp-not-inc,Male,<=50K
45,State-gov,Female,<=50K
33,Private,Male,<=50K
40,State-gov,Male,<=50K
66,Local-gov,Female,<=50K
27,Private,Female,<=50K
65,Private,Male,<=50K
20,Private,Female,<=50K
18,Private,Female,<=50K
45,Private,Female,<=50K
55,Self-emp-inc,Female,<=50K
43,Private,Male,<=50K
21,Private,Female,<=50K
28,Private,Male,<=50K
23,Private,Male,<=50K
28,Private,Male,<=50K
21,Private,Female,>50K
23,Private,Male,<=50K
63,Private,Male,<=50K
60,Federal-gov,Male,>50K
32,Private,Female,<=50K
33,Private,Female,<=50K
30,Private,Male,<=50K
68,Self-emp-not-inc,Male,<=50K
53,Local-gov,Male,>50K
36,Private,Female,>50K
23,Private,Male,<=50K
26,Private,Male,<=50K
42,State-gov,Male,<=50K
20,Private,Male,<=50K
53,Private,Female,<=50K
36,Private,Female,<=50K
47,Private,Male,<=50K
35,Private,Male,<=50K
32,Private,Female,<=50K
41,Self-emp-not-inc,Male,>50K
22,Private,Female,<=50K
28,Private,Male,>50K
42,Private,Male,<=50K
51,Self-emp-not-inc,Male,>50K
33,Private,Male,>50K
22,Private,Male,<=50K
60,Private,Female,<=50K
50,Self-emp-not-inc,Male,>50K
58,Private,Male,<=50K
22,Private,Male,<=50K
47,State-gov,Male,>50K
28,Private,Male,<=50K
38,Self-emp-inc,Male,>50K
67,State-gov,Male,<=50K
76,Self-emp-inc,Male,>50K
41,Local-gov,Male,>50K
57,Self-emp-inc,Male,>50K
22,Private,Male,<=50K
38,Local-gov,Male,<=50K
30,Private,Female,>50K
30,Self-emp-inc,Male,>50K
27,Private,Female,<=50K
22,Private,Male,<=50K
40,Self-emp-inc,Male,>50K
73,Private,Female,<=50K
23,Private,Male,<=50K
51,Private,Male,>50K
29,Private,Female,<=50K
46,Private,Male,<=50K
29,Self-emp-inc,Female,<=50K
34,Private,Female,<=50K
38,Self-emp-not-inc,Female,<=50K
62,Private,Male,>50K
30,State-gov,Female,<=50K
20,Private,Male,<=50K
40,Private,Female,<=50K
37,Local-gov,Male,<=50K
56,Private,Male,<=50K
63,Private,Male,<=50K
25,Private,Male,<=50K
40,Self-emp-not-inc,Male,<=50K
53,Private,Male,<=50K
23,Private,Female,<=50K
32,Private,Female,<=50K
33,Private,Female,<=50K
50,Local-gov,Female,<=50K
37,Private,Male,<=50K
29,Private,Male,<=50K
28,Private,Female,<=50K
46,Private,Male,>50K
42,Private,Male,>50K
21,Self-emp-not-inc,Male,<=50K
24,Private,Male,<=50K
53,Private,Male,<=50K
54,Private,Male,<=50K
36,Private,Female,<=50K
52,Self-emp-not-inc,Male,<=50K
71,Private,Female,<=50K
36,Private,Male,<=50K
52,Private,Male,<=50K
38,Private,Male,<=50K
56,Private,Male,<=50K
52,Private,Male,>50K
55,Private,Female,<=50K
31,Private,Male,<=50K
51,Self-emp-inc,Male,<=50K
23,Private,Female,<=50K
40,Private,Female,<=50K
20,Private,Male,<=50K
36,Private,Male,<=50K
22,Private,Male,<=50K
49,Self-emp-inc,Male,>50K
35,Private,Male,>50K
31,Self-emp-inc,Male,<=50K
43,Private,Male,<=50K
48,Private,Male,<=50K
53,Private,Male,<=50K
26,Private,Male,<=50K
35,State-gov,Male,<=50K
37,Federal-gov,Female,<=50K
55,Local-gov,Male,<=50K
27,Local-gov,Male,<=50K
47,Private,Male,<=50K
44,Private,Male,>50K
47,?,Male,<=50K
24,Private,Male,<=50K
23,Private,Female,<=50K
37,Private,Female,<=50K
32,Self-emp-not-inc,Male,<=50K
43,Private,Female,>50K
30,Private,Female,<=50K
36,Private,Female,>50K
21,Private,Female,<=50K
40,Private,Female,<=50K
52,Private,Female,<=50K
40,Private,Male,>50K
54,Private,Male,>50K
45,Private,Male,<=50K
28,Private,Male,<=50K
30,Private,Male,<=50K
31,Private,Male,>50K
42,Self-emp-inc,Female,>50K
24,Private,Female,<=50K
45,Local-gov,Male,>50K
51,Local-gov,Female,>50K
29,Self-emp-inc,Male,>50K
35,Private,Male,<=50K
24,Private,Male,<=50K
34,Local-gov,Male,<=50K
29,Private,Female,<=50K
42,Private,Male,>50K
19,?,Male,<=50K
33,Private,Female,>50K
32,Private,Male,<=50K
34,Private,Female,>50K
27,Private,Male,<=50K
36,Private,Female,>50K
39,Local-gov,Male,<=50K
33,Private,Male,<=50K
48,Private,Female,<=50K
27,Private,Male,<=50K
33,Private,Male,<=50K
28,Self-emp-inc,Male,<=50K
17,Private,Female,<=50K
38,Private,Male,<=50K
28,Private,Male,<=50K
22,?,Female,<=50K
41,Federal-gov,Male,<=50K
42,Private,Female,<=50K
36,Private,Male,<=50K
37,Local-gov,Male,>50K
38,Local-gov,Male,>50K
55,Local-gov,Male,<=50K
55,Private,Male,>50K
36,Private,Female,>50K
32,?,Female,<=50K
52,Private,Female,<=50K
20,Private,Female,<=50K
43,Private,Male,>50K
35,Private,Female,<=50K
61,Private,Female,<=50K
30,Private,Male,<=50K
38,Federal-gov,Male,>50K
31,Private,Male,<=50K
21,Private,Male,<=50K
28,State-gov,Male,<=50K
57,Private,Female,<=50K
19,Self-emp-inc,Male,<=50K
18,?,Male,<=50K
34,Private,Male,<=50K
42,Private,Male,<=50K
36,Private,Male,>50K
33,Private,Male,<=50K
32,Private,Male,>50K
41,Self-emp-inc,Male,>50K
23,Private,Female,<=50K
31,Local-gov,Male,<=50K
38,Private,Male,<=50K
51,Private,Male,<=50K
36,Local-gov,Female,<=50K
38,?,Female,<=50K
57,Private,Female,<=50K
20,Private,Female,<=50K
66,Self-emp-not-inc,Male,>50K
22,Private,Female,<=50K
46,Self-emp-not-inc,Male,>50K
38,Private,Male,>50K
63,?,Male,<=50K
43,Self-emp-inc,Male,>50K
37,Private,Female,<=50K
22,Private,Male,<=50K
58,Private,Female,<=50K
43,Private,Male,<=50K
55,Local-gov,Female,<=50K
45,Self-emp-not-inc,Male,<=50K
48,Private,Male,>50K
36,Self-emp-not-inc,Male,>50K
73,Self-emp-not-inc,Female,<=50K
29,Local-gov,Male,<=50K
36,Private,Male,>50K
57,Self-emp-inc,Male,>50K
25,?,Female,<=50K
32,Private,Male,<=50K
34,Private,Male,>50K
20,Private,Female,<=50K
51,Self-emp-inc,Female,<=50K
51,Private,Male,<=50K
45,Self-emp-not-inc,Male,<=50K
68,Self-emp-not-inc,Female,<=50K
73,Private,Male,<=50K
18,Private,Male,<=50K
35,Local-gov,Male,<=50K
58,Private,Female,>50K
38,Private,Male,<=50K
62,?,Female,<=50K
31,Private,Male,<=50K
18,Private,Male,<=50K
35,Private,Female,<=50K
51,Private,Female,>50K
49,Self-emp-not-inc,Male,>50K
51,Local-gov,Female,<=50K
28,Private,Male,<=50K
21,?,Male,<=50K
32,Private,Male,>50K
50,State-gov,Male,>50K
47,Federal-gov,Male,>50K
54,Private,Male,<=50K
41,Private,Male,<=50K
29,Private,Male,<=50K
52,Self-emp-not-inc,Female,<=50K
19,?,Male,<=50K
33,Private,Male,>50K
37,Self-emp-not-inc,Male,<=50K
62,?,Male,<=50K
27,Private,Female,<=50K
46,Private,Male,>50K
45,State-gov,Male,>50K
35,Private,Male,<=50K
32,Private,Male,<=50K
32,State-gov,Male,>50K
36,Self-emp-not-inc,Male,<=50K
62,?,Male,<=50K
33,Federal-gov,Male,<=50K
51,Private,Male,<=50K
29,Private,Male,<=50K
29,State-gov,Male,<=50K
52,Private,Female,<=50K
33,Private,Female,<=50K
32,Private,Female,<=50K
35,State-gov,Male,<=50K
23,Private,Female,<=50K
56,Self-emp-not-inc,Male,<=50K
41,Private,Female,<=50K
33,Private,Male,<=50K
35,Private,Male,>50K
76,Self-emp-not-inc,Male,<=50K
38,Private,Male,<=50K
42,Private,Male,<=50K
45,Private,Male,>50K
22,Private,Female,<=50K
30,Self-emp-inc,Male,>50K
59,Private,Female,<=50K
33,Private,Male,<=50K
30,Local-gov,Male,<=50K
43,Private,Female,<=50K
26,Private,Female,<=50K
34,Private,Male,>50K
53,Private,Male,<=50K
26,Private,Female,<=50K
66,Private,Male,<=50K
34,Private,Male,<=50K
57,Self-emp-not-inc,Male,<=50K
30,Private,Male,<=50K
18,?,Female,<=50K
23,Private,Male,<=50K
35,Local-gov,Female,>50K
40,Private,Female,<=50K
45,Federal-gov,Male,>50K
28,Private,Male,<=50K
35,Private,Male,>50K
17,?,Male,<=50K
51,Private,Female,<=50K
47,Private,Male,<=50K
27,?,Male,<=50K
24,Local-gov,Female,<=50K
52,Private,Female,<=50K
20,Private,Male,<=50K
68,Self-emp-inc,Male,<=50K
35,Private,Male,>50K
53,Local-gov,Female,<=50K
23,Private,Male,<=50K
35,Private,Male,<=50K
21,Private,Female,<=50K
52,Private,Female,<=50K
49,Private,Male,>50K
42,Private,Male,<=50K
35,Private,Male,>50K
42,Private,Male,>50K
46,Private,Female,>50K
48,Private,Female,<=50K
48,Self-emp-not-inc,Male,>50K
52,Private,Male,<=50K
51,Private,Male,>50K
44,Self-emp-not-inc,Male,<=50K
74,Self-emp-not-inc,Male,<=50K
17,Never-worked,Female,<=50K
24,Local-gov,Male,<=50K
51,Private,Male,<=50K
43,Self-emp-inc,Male,>50K
48,Private,Male,<=50K
35,State-gov,Male,<=50K
40,Federal-gov,Male,<=50K
52,Self-emp-not-inc,Female,<=50K
53,State-gov,Male,>50K
29,?,Female,<=50K
28,Self-emp-not-inc,Male,<=50K
33,Private,Male,<=50K
21,Private,Male,<=50K
31,Private,Male,<=50K
39,Private,Female,>50K
44,Self-emp-not-inc,Male,>50K
40,Private,Male,>50K
22,State-gov,Male,<=50K
22,?,Male,<=50K
60,Private,Female,<=50K
49,Private,Female,<=50K
41,Private,Male,<=50K
24,State-gov,Female,<=50K
26,Private,Female,<=50K
55,Private,Female,<=50K
36,Self-emp-inc,Male,<=50K
49,State-gov,Male,<=50K
23,Private,Female,<=50K
23,Private,Female,<=50K
64,Self-emp-not-inc,Male,>50K
50,Private,Male,>50K
23,Private,Male,<=50K
28,Private,Male,>50K
31,Private,Male,<=50K
30,Private,Female,<=50K
44,Private,Male,<=50K
24,Private,Male,<=50K
19,Private,Male,<=50K
20,Private,Female,<=50K
30,Private,Male,>50K
36,Private,Female,<=50K
28,Private,Female,<=50K
58,Private,Female,>50K
48,Private,Male,<=50K
35,Local-gov,Female,<=50K
53,Self-emp-not-inc,Male,<=50K
55,Private,Female,<=50K
24,Private,Male,<=50K
28,Private,Male,<=50K
31,Local-gov,Female,<=50K
23,Private,Female,<=50K
22,?,Female,<=50K
77,?,Male,<=50K
38,Private,Female,<=50K
20,?,Female,<=50K
31,Self-emp-inc,Male,>50K
29,Private,Male,<=50K
20,Private,Male,<=50K
62,Self-emp-not-inc,Male,<=50K
28,Self-emp-not-inc,Male,<=50K
49,Private,Male,<=50K
34,Private,Female,<=50K
51,Self-emp-not-inc,Male,<=50K
32,Private,Male,<=50K
44,Private,Male,<=50K
40,Private,Male,>50K
62,?,Male,>50K
37,Private,Male,<=50K
26,Private,Male,<=50K
37,State-gov,Female,<=50K
62,Federal-gov,Male,>50K
46,Private,Male,<=50K
51,Self-emp-not-inc,Male,>50K
42,Private,Male,<=50K
61,Private,Male,>50K
65,Private,Male,<=50K
44,Federal-gov,Male,>50K
22,Private,Female,<=50K
50,Private,Male,<=50K
19,Private,Male,<=50K
44,Federal-gov,Male,<=50K
29,Private,Male,<=50K
48,Private,Male,>50K
55,Self-emp-inc,Male,<=50K
78,?,Male,<=50K
43,Private,Male,<=50K
47,Federal-gov,Male,<=50K
22,Private,Male,<=50K
47,Private,Female,<=50K
24,Private,Female,<=50K
26,?,Female,<=50K
38,Private,Male,<=50K
39,Private,Female,>50K
24,Private,Female,<=50K
31,Private,Male,>50K
65,Private,Male,<=50K
19,Private,Female,<=50K
45,Private,Female,>50K
33,Private,Male,>50K
61,State-gov,Female,<=50K
55,Private,Male,<=50K
27,Private,Female,<=50K
29,Private,Male,<=50K
40,Private,Female,>50K
36,Private,Male,<=50K
23,Private,Male,<=50K
49,Local-gov,Male,<=50K
39,Private,Male,<=50K
47,Private,Male,>50K
40,Private,Female,>50K
40,Private,Male,>50K
46,Private,Male,<=50K
35,Private,Male,<=50K
19,State-gov,Female,<=50K
42,Private,Male,>50K
64,?,Male,<=50K
49,Private,Male,<=50K
44,Private,Female,<=50K
64,Without-pay,Male,>50K
23,Private,Male,<=50K
22,Private,Male,<=50K
22,Private,Female,<=50K
43,Private,Male,<=50K
34,Private,Male,<=50K
21,Private,Female,<=50K
21,Private,Male,<=50K
34,Local-gov,Female,<=50K
68,State-gov,Female,<=50K
45,Private,Male,>50K
33,Private,Male,<=50K
41,Private,Male,>50K
19,?,Female,<=50K
30,Private,Male,<=50K
69,Self-emp-not-inc,Male,>50K
25,Private,Male,<=50K
36,Private,Female,<=50K
20,?,Male,<=50K
38,Local-gov,Female,<=50K
40,Self-emp-inc,Male,>50K
59,Private,Male,>50K
36,Private,Male,<=50K
33,Private,Male,>50K
31,Private,Male,<=50K
51,Private,Female,<=50K
31,Private,Male,<=50K
48,Private,Male,<=50K
52,Private,Female,<=50K
41,Private,Male,<=50K
40,Local-gov,Female,<=50K
53,Local-gov,Male,<=50K
24,Private,Male,<=50K
38,Private,Male,<=50K
53,Private,Female,<=50K
70,Local-gov,Male,<=50K
58,Private,Male,<=50K
54,Private,Female,<=50K
44,Private,Female,>50K
42,Private,Male,<=50K
47,State-gov,Male,>50K
34,Private,Female,>50K
39,Self-emp-inc,Male,>50K
52,Private,Male,>50K
21,State-gov,Female,<=50K
57,Self-emp-not-inc,Male,<=50K
71,Self-emp-not-inc,Male,<=50K
28,Private,Male,>50K
21,State-gov,Female,<=50K
38,Private,Male,<=50K
21,?,Male,<=50K
47,Local-gov,Male,<=50K
85,Private,Female,<=50K
53,Private,Male,<=50K
54,Federal-gov,Male,>50K
53,Private,Male,<=50K
46,Private,Male,>50K
46,Private,Male,>50K
36,Private,Male,>50K
73,Local-gov,Female,<=50K
23,Private,Female,<=50K
42,Private,Female,>50K
39,Private,Male,>50K
34,Private,Male,<=50K
57,Self-emp-not-inc,Male,<=50K
49,Self-emp-not-inc,Female,<=50K
20,Private,Male,<=50K
45,Private,Male,<=50K
64,Private,Female,<=50K
19,Private,Male,<=50K
19,Private,Male,<=50K
17,Private,Female,<=50K
67,Private,Male,<=50K
22,Private,Male,<=50K
41,Self-emp-not-inc,Male,<=50K
22,Private,Female,<=50K
38,Local-gov,Female,<=50K
40,Self-emp-not-inc,Male,<=50K
23,Private,Male,<=50K
90,Private,Male,<=50K
18,Private,Female,<=50K
31,Private,Male,<=50K
34,Self-emp-not-inc,Male,<=50K
44,Private,Male,>50K
17,Private,Female,<=50K
67,?,Female,<=50K
21,Private,Male,<=50K
57,Private,Male,<=50K
26,Private,Female,<=50K
33,Private,Male,>50K
43,Private,Female,<=50K
35,Private,Female,<=50K
46,Private,Female,<=50K
48,Private,Male,>50K
52,Self-emp-not-inc,Male,<=50K
28,Private,Male,<=50K
35,Private,Male,>50K
17,Private,Female,<=50K
47,Self-emp-not-inc,Male,>50K
38,Private,Male,<=50K
34,Private,Male,>50K
36,Private,Female,<=50K
47,Private,Male,<=50K
58,Private,Male,>50K
46,Private,Female,<=50K
28,Private,Female,<=50K
46,Private,Male,>50K
35,Local-gov,Male,<=50K
27,Private,Female,<=50K
41,Private,Male,>50K
22,Private,Male,<=50K
20,Private,Female,<=50K
32,Private,Male,<=50K
29,Federal-gov,Male,<=50K
23,Private,Female,<=50K
81,Self-emp-not-inc,Male,<=50K
17,Private,Female,<=50K
40,Private,Male,>50K
19,Private,Male,<=50K
50,Self-emp-not-inc,Male,<=50K
42,Private,Male,<=50K
18,Self-emp-inc,Male,<=50K
38,Private,Male,<=50K
67,Private,Female,<=50K
55,Private,Male,>50K
46,Self-emp-inc,Male,>50K
31,Private,Female,>50K
23,?,Female,<=50K
30,Private,Male,<=50K
23,?,Male,<=50K
52,Private,Male,>50K
63,Local-gov,Female,<=50K
69,Private,Male,<=50K
40,Private,Male,>50K
33,Private,Male,<=50K
81,Private,Male,>50K
71,Private,Male,<=50K
26,Private,Male,<=50K
51,Local-gov,Female,>50K
26,Local-gov,Male,<=50K
56,Self-emp-not-inc,Female,<=50K
18,Private,Male,<=50K
43,State-gov,Male,<=50K
46,Private,Male,>50K
30,Private,Female,<=50K
34,Private,Female,<=50K
36,Private,Male,<=50K
44,Private,Male,<=50K
38,Private,Male,<=50K
43,Self-emp-not-inc,Male,<=50K
46,Local-gov,Female,<=50K
22,?,Male,<=50K
61,Private,Male,<=50K
31,Private,Male,<=50K
41,Self-emp-not-inc,Male,<=50K
25,Private,Female,<=50K
34,Federal-gov,Male,<=50K
39,Private,Female,<=50K
20,Private,Female,<=50K
45,Private,Female,<=50K
18,Private,Female,<=50K
27,Private,Female,<=50K
33,Private,Male,<=50K
42,Private,Male,<=50K
49,Self-emp-inc,Male,<=50K
36,Private,Male,<=50K
28,Private,Female,<=50K
56,State-gov,Female,<=50K
18,Private,Female,<=50K
65,Private,Male,>50K
17,Private,Male,<=50K
27,Private,Male,>50K
23,Private,Female,<=50K
39,Private,Male,<=50K
46,Private,Male,<=50K
32,Private,Male,<=50K
34,Private,Female,<=50K
26,Private,Male,<=50K
80,?,Female,<=50K
61,Private,Female,<=50K
19,?,Male,<=50K
31,Self-emp-not-inc,Male,<=50K
56,Federal-gov,Male,<=50K
23,Private,Male,<=50K
48,Private,Male,<=50K
73,Private,Male,>50K
29,?,Male,<=50K
28,Private,Male,<=50K
48,?,Female,<=50K
41,Private,Male,<=50K
28,Private,Male,>50K
37,Local-gov,Male,<=50K
20,Private,Female,<=50K
45,Private,Female,>50K
34,Private,Male,>50K
72,Private,Male,>50K
54,Federal-gov,Male,>50K
24,Private,Female,<=50K
23,Private,Female,<=50K
21,?,Male,<=50K
49,Local-gov,Female,<=50K
45,Private,Female,<=50K
41,Self-emp-not-inc,Male,<=50K
51,Federal-gov,Female,>50K
40,Private,Female,<=50K
29,State-gov,Male,<=50K
26,Private,Male,<=50K
59,Private,Male,<=50K
36,Private,Female,<=50K
48,Local-gov,Male,>50K
22,State-gov,Female,<=50K
52,Private,Male,>50K
39,Private,Female,<=50K
25,Private,Male,<=50K
37,Self-emp-not-inc,Male,>50K
37,Private,Male,>50K
33,Self-emp-not-inc,Male,<=50K
48,State-gov,Male,>50K
29,Private,Male,<=50K
59,Private,Female,<=50K
48,Private,Female,<=50K
49,Private,Female,<=50K
23,State-gov,Male,<=50K
26,Private,Male,<=50K
34,Private,Male,<=50K
20,?,Male,<=50K
39,Private,Male,>50K
50,Self-emp-not-inc,Male,<=50K
54,Private,Male,>50K
37,Private,Male,<=50K
34,Self-emp-not-inc,Male,<=50K
23,Private,Male,<=50K
20,?,Female,<=50K
37,Private,Male,<=50K
19,?,Male,<=50K
35,Private,Male,>50K
24,Private,Female,<=50K
23,Federal-gov,Male,<=50K
23,Local-gov,Female,<=50K
27,Private,Female,<=50K
25,Private,Female,<=50K
27,State-gov,Female,<=50K
68,?,Male,<=50K
45,Private,Female,<=50K
55,Private,Male,<=50K
46,Private,Male,<=50K
31,Self-emp-not-inc,Male,<=50K
33,Local-gov,Male,<=50K
40,Private,Male,<=50K
23,Private,Female,<=50K
39,Self-emp-not-inc,Male,<=50K
32,Private,Male,>50K
55,Self-emp-not-inc,Male,<=50K
46,Federal-gov,Female,<=50K
29,Private,Male,<=50K
49,Self-emp-inc,Female,>50K
59,Private,Male,<=50K
30,Private,Male,<=50K
47,Private,Male,<=50K
58,Private,Female,<=50K
58,Private,Male,<=50K
20,Self-emp-inc,Male,<=50K
43,Private,Female,<=50K
19,Private,Female,<=50K
40,State-gov,Male,>50K
23,Local-gov,Male,<=50K
61,Private,Female,<=50K
54,Private,Male,>50K
32,Private,Male,>50K
25,Self-emp-not-inc,Male,<=50K
30,Private,Male,<=50K
19,Private,Male,<=50K
23,?,Male,<=50K
65,Private,Male,<=50K
25,Private,Male,<=50K
21,Private,Male,<=50K
48,Private,Male,<=50K
23,Self-emp-not-inc,Male,<=50K
24,Private,Female,<=50K
30,Private,Male,<=50K
31,Private,Female,<=50K
58,Private,Male,<=50K
33,Private,Male,>50K
32,State-gov,Male,>50K
29,Private,Female,>50K
61,Private,Female,<=50K
43,Self-emp-inc,Male,>50K
38,Private,Male,<=50K
17,Private,Female,<=50K
36,Private,Female,>50K
45,Federal-gov,Male,>50K
62,Private,Male,<=50K
46,State-gov,Female,<=50K
42,Self-emp-not-inc,Male,<=50K
31,Private,Male,<=50K
42,Self-emp-not-inc,Male,<=50K
37,Private,Male,>50K
51,Private,Male,>50K
45,Private,Male,<=50K
73,Federal-gov,Female,>50K
19,Private,Female,<=50K
29,Private,Male,<=50K
39,Private,Female,>50K
32,Private,Male,>50K
46,Private,Male,<=50K
42,Private,Male,>50K
24,Private,Male,<=50K
41,Local-gov,Male,>50K
64,?,Female,<=50K
28,Private,Male,<=50K
57,Private,Male,<=50K
29,Private,Male,>50K
35,Private,Female,<=50K
39,Private,Female,>50K
38,Private,Male,<=50K
40,Private,Male,<=50K
49,Private,Female,<=50K
32,Private,Female,<=50K
40,Private,Female,<=50K
29,Private,Female,<=50K
36,Self-emp-inc,Female,<=50K
47,Private,Male,>50K
23,Private,Female,<=50K
41,Self-emp-not-inc,Male,<=50K
41,Local-gov,Female,>50K
18,Private,Male,<=50K
34,Private,Female,<=50K
38,Self-emp-not-inc,Male,<=50K
34,Private,Male,>50K
62,State-gov,Male,<=50K
66,Self-emp-not-inc,Female,<=50K
18,Private,Male,<=50K
41,Private,Male,<=50K
42,Private,Male,<=50K
45,Private,Male,<=50K
24,Local-gov,Female,<=50K
60,Private,Male,<=50K
39,Private,Male,<=50K
44,Federal-gov,Male,>50K
29,Private,Male,<=50K
37,Private,Male,<=50K
21,State-gov,Male,<=50K
48,Private,Male,>50K
36,Private,Male,>50K
23,Private,Male,<=50K
49,Private,Male,>50K
29,Private,Female,<=50K
34,Self-emp-not-inc,Male,<=50K
72,?,Female,<=50K
29,Local-gov,Male,<=50K
45,Private,Female,<=50K
29,Private,Male,<=50K
37,State-gov,Female,<=50K
42,Private,Male,>50K
70,?,Male,<=50K
43,Private,Male,>50K
63,Private,Male,<=50K
64,Self-emp-not-inc,Male,<=50K
38,Private,Male,<=50K
24,Private,Female,<=50K
29,Private,Male,<=50K
30,Private,Female,<=50K
66,Self-emp-not-inc,Male,<=50K
25,Private,Male,<=50K
39,Federal-gov,Male,>50K
22,Local-gov,Female,<=50K
31,Private,Female,<=50K
29,Private,Male,<=50K
52,Private,Male,<=50K
51,Self-emp-not-inc,Female,<=50K
40,Private,Male,<=50K
57,?,Female,>50K
64,Self-emp-not-inc,Female,<=50K
31,Private,Female,<=50K
74,Local-gov,Male,<=50K
43,State-gov,Female,<=50K
80,Self-emp-inc,Male,>50K
28,Federal-gov,Male,>50K
77,Local-gov,Female,<=50K
68,Private,Female,<=50K
51,State-gov,Female,<=50K
21,Private,Female,<=50K
43,Private,Male,<=50K
42,Private,Male,<=50K
48,Private,Female,<=50K
30,Private,Male,<=50K
34,?,Female,<=50K
32,Private,Male,<=50K
56,Private,Male,<=50K
50,Private,Male,<=50K
40,Private,Male,<=50K
23,Federal-gov,Female,<=50K
54,Private,Female,<=50K
28,Self-emp-not-inc,Female,<=50K
34,Private,Female,>50K
48,Private,Male,>50K
56,Local-gov,Male,<=50K
31,Private,Male,<=50K
42,Private,Female,<=50K
36,Private,Female,<=50K
52,Private,Male,<=50K
55,Private,Male,<=50K
25,Private,Male,<=50K
35,State-gov,Male,<=50K
51,Private,Male,>50K
19,Private,Female,<=50K
59,Private,Female,<=50K
19,Private,Female,<=50K
46,State-gov,Female,<=50K
32,?,Male,<=50K
46,Self-emp-not-inc,Male,>50K
26,Private,Male,<=50K
55,Private,Female,<=50K
28,Private,Female,<=50K
61,Federal-gov,Male,>50K
35,Private,Male,>50K
21,?,Male,<=50K
52,Local-gov,Male,<=50K
21,Private,Male,<=50K
33,Local-gov,Male,<=50K
38,Self-emp-inc,Male,<=50K
44,Private,Female,<=50K
29,Private,Male,>50K
39,Private,Male,<=50K
32,Private,Male,<=50K
47,Private,Female,<=50K
28,Private,Male,<=50K
